source_row_number,bmrb_id,pdb_id,valid_bmrb_id,valid_pdb_id,valid_identifier_pair,duplicate_mapping_pair,known_bmrb_id,known_pdb_id,identifier_excluded,identifier_screen_reason
365,4919,1G7E,True,True,True,False,False,False,False,eligible_for_shift_screen
366,4920,2M66,True,True,True,False,False,False,False,eligible_for_shift_screen
367,4921,1G92,True,True,True,False,False,False,False,eligible_for_shift_screen
368,4923,1G9P,True,True,True,False,False,False,False,eligible_for_shift_screen
369,4924,1HP2,True,True,True,False,False,False,False,eligible_for_shift_screen
370,4925,1EYF,True,True,True,False,False,False,False,eligible_for_shift_screen
371,4927,1N02,True,True,True,False,False,False,False,eligible_for_shift_screen
372,4929,1XDX,True,True,True,False,False,False,False,eligible_for_shift_screen
373,4930,1PS2,True,True,True,False,False,False,False,eligible_for_shift_screen
374,4933,1PS2,True,True,True,False,False,False,False,eligible_for_shift_screen
375,4935,1KVN,True,True,True,False,False,False,False,eligible_for_shift_screen
376,4935,1KVV,True,True,True,False,False,False,False,eligible_for_shift_screen
377,4938,1I17,True,True,True,False,False,False,False,eligible_for_shift_screen
378,4939,1FU9,True,True,True,False,False,False,False,eligible_for_shift_screen
379,4941,1JJR,True,True,True,False,False,False,False,eligible_for_shift_screen
380,4945,1HS7,True,True,True,False,False,False,False,eligible_for_shift_screen
381,4946,1HZK,True,True,True,False,False,False,False,eligible_for_shift_screen
382,4947,1HZL,True,True,True,False,False,False,False,eligible_for_shift_screen
383,4948,1HOY,True,True,True,False,False,False,False,eligible_for_shift_screen
384,4950,1QA4,True,True,True,False,False,False,False,eligible_for_shift_screen
385,4951,1QA5,True,True,True,False,False,False,False,eligible_for_shift_screen
386,4954,1HZE,True,True,True,False,False,False,False,eligible_for_shift_screen
387,4954,1I18,True,True,True,False,False,False,False,eligible_for_shift_screen
388,4957,1I1S,True,True,True,False,False,False,False,eligible_for_shift_screen
389,4958,2NBI,True,True,True,False,False,False,False,eligible_for_shift_screen
390,4959,1INZ,True,True,True,False,False,False,False,eligible_for_shift_screen
391,4960,1FI3,True,True,True,False,False,False,False,eligible_for_shift_screen
392,4966,1I02,True,True,True,False,False,False,False,eligible_for_shift_screen
393,4972,1K1C,True,True,True,False,False,False,False,eligible_for_shift_screen
394,4977,1N89,True,True,True,False,False,False,False,eligible_for_shift_screen
395,4979,1HA8,True,True,True,False,False,False,False,eligible_for_shift_screen
396,4980,1QWQ,True,True,True,False,False,False,False,eligible_for_shift_screen
397,4984,1KOS,True,True,True,False,False,False,False,eligible_for_shift_screen
398,4986,9PGN,True,True,True,False,False,False,False,eligible_for_shift_screen
399,4988,1I25,True,True,True,False,False,False,False,eligible_for_shift_screen
400,4989,1HY8,True,True,True,False,False,False,False,eligible_for_shift_screen
401,4991,1ILO,True,True,True,False,False,False,False,eligible_for_shift_screen
402,4993,1IH9,True,True,True,False,False,False,False,eligible_for_shift_screen
403,4994,1IH0,True,True,True,False,False,False,False,eligible_for_shift_screen
404,4995,1IHQ,True,True,True,False,False,False,False,eligible_for_shift_screen
405,4996,1IIO,True,True,True,False,False,False,False,eligible_for_shift_screen
406,4997,1JCO,True,True,True,False,False,False,False,eligible_for_shift_screen
407,5004,1IK0,True,True,True,False,False,False,False,eligible_for_shift_screen
408,5006,1JBD,True,True,True,False,False,False,False,eligible_for_shift_screen
409,5007,1HWQ,True,True,True,False,False,False,False,eligible_for_shift_screen
410,5007,1J6Q,True,True,True,False,False,False,False,eligible_for_shift_screen
411,5010,1JAJ,True,True,True,False,False,False,False,eligible_for_shift_screen
412,5012,1J7M,True,True,True,False,False,False,False,eligible_for_shift_screen
413,5018,1ICH,True,True,True,False,False,False,False,eligible_for_shift_screen
414,5020,1I98,True,True,True,False,False,False,False,eligible_for_shift_screen
415,5021,1I8E,True,True,True,False,False,False,False,eligible_for_shift_screen
416,5022,1I4V,True,True,True,False,False,False,False,eligible_for_shift_screen
417,5023,1I4C,True,True,True,False,False,False,False,eligible_for_shift_screen
418,5024,1IDL,True,True,True,False,False,False,False,eligible_for_shift_screen
419,5025,1IDH,True,True,True,False,False,False,False,eligible_for_shift_screen
420,5026,1I5T,True,True,True,False,False,False,False,eligible_for_shift_screen
421,5026,1M60,True,True,True,False,False,False,False,eligible_for_shift_screen
422,5027,1J8K,True,True,True,False,False,False,False,eligible_for_shift_screen
423,5028,1IB9,True,True,True,False,False,False,False,eligible_for_shift_screen
424,5030,1TUJ,True,True,True,False,False,False,False,eligible_for_shift_screen
425,5031,1M2E,True,True,True,False,False,False,False,eligible_for_shift_screen
426,5031,1M2F,True,True,True,False,False,False,False,eligible_for_shift_screen
427,5033,1I2U,True,True,True,False,False,False,False,eligible_for_shift_screen
428,5033,1I2V,True,True,True,False,False,False,False,eligible_for_shift_screen
429,5034,1HU6,True,True,True,False,False,False,False,eligible_for_shift_screen
430,5034,1HU7,True,True,True,False,False,False,False,eligible_for_shift_screen
431,5036,1I11,True,True,True,False,False,False,False,eligible_for_shift_screen
432,5037,1HU5,True,True,True,False,False,False,False,eligible_for_shift_screen
433,5038,1JAS,True,True,True,False,False,False,False,eligible_for_shift_screen
434,5041,1IMO,True,True,True,False,False,False,False,eligible_for_shift_screen
435,5041,1IN1,True,True,True,False,False,False,False,eligible_for_shift_screen
436,5042,1J8I,True,True,True,False,False,False,False,eligible_for_shift_screen
437,5042,1J9O,True,True,True,False,False,False,False,eligible_for_shift_screen
438,5043,1H9F,True,True,True,False,False,False,False,eligible_for_shift_screen
439,5044,1IE5,True,True,True,False,False,False,False,eligible_for_shift_screen
440,5046,1IDV,True,True,True,False,False,False,False,eligible_for_shift_screen
441,5047,1JBI,True,True,True,False,False,False,False,eligible_for_shift_screen
442,5048,1JBH,True,True,True,False,False,False,False,eligible_for_shift_screen
443,5049,1N6U,True,True,True,False,False,False,False,eligible_for_shift_screen
444,5049,1N6V,True,True,True,False,False,False,False,eligible_for_shift_screen
445,5050,1JC6,True,True,True,False,False,False,False,eligible_for_shift_screen
446,5051,1JCU,True,True,True,False,False,False,False,eligible_for_shift_screen
447,5052,1JE9,True,True,True,False,False,False,False,eligible_for_shift_screen
448,5053,1IFW,True,True,True,False,False,False,False,eligible_for_shift_screen
449,5054,1JKN,True,True,True,False,False,False,False,eligible_for_shift_screen
450,5055,1IMU,True,True,True,False,False,False,False,eligible_for_shift_screen
451,5059,1JE3,True,True,True,False,False,False,False,eligible_for_shift_screen
452,5060,1JDQ,True,True,True,False,False,False,False,eligible_for_shift_screen
453,5065,1IBI,True,True,True,False,False,False,False,eligible_for_shift_screen
454,5066,1JI9,True,True,True,False,False,False,False,eligible_for_shift_screen
455,5070,1JH3,True,True,True,False,False,False,False,eligible_for_shift_screen
456,5071,1JC2,True,True,True,False,False,False,False,eligible_for_shift_screen
457,5072,1JBJ,True,True,True,False,False,False,False,eligible_for_shift_screen
458,5073,1JE4,True,True,True,False,False,False,False,eligible_for_shift_screen
459,5074,1JEI,True,True,True,False,False,False,False,eligible_for_shift_screen
460,5075,1JFN,True,True,True,False,False,False,False,eligible_for_shift_screen
461,5077,1JJG,True,True,True,False,False,False,False,eligible_for_shift_screen
462,5078,1K8M,True,True,True,False,False,False,False,eligible_for_shift_screen
463,5078,1K8O,True,True,True,False,False,False,False,eligible_for_shift_screen
464,5082,1JLZ,True,True,True,False,False,False,False,eligible_for_shift_screen
465,5083,1JJJ,True,True,True,False,False,False,False,eligible_for_shift_screen
466,5084,1JH4,True,True,True,False,False,False,False,eligible_for_shift_screen
467,5085,1JGN,True,True,True,False,False,False,False,eligible_for_shift_screen
468,5086,1AYG,True,True,True,False,False,False,False,eligible_for_shift_screen
469,5091,1JEX,True,True,True,False,False,False,False,eligible_for_shift_screen
470,5092,1JO6,True,True,True,False,False,False,False,eligible_for_shift_screen
471,5094,1JJL,True,True,True,False,False,False,False,eligible_for_shift_screen
472,5094,1K19,True,True,True,False,False,False,False,eligible_for_shift_screen
473,5096,1JN7,True,True,True,False,False,False,False,eligible_for_shift_screen
474,5097,1IJC,True,True,True,False,False,False,False,eligible_for_shift_screen
475,5100,1J2O,True,True,True,False,False,False,False,eligible_for_shift_screen
476,5101,1GJZ,True,True,True,False,False,False,False,eligible_for_shift_screen
477,5104,1JRM,True,True,True,False,False,False,False,eligible_for_shift_screen
478,5106,1RYJ,True,True,True,False,False,False,False,eligible_for_shift_screen
479,5108,1JAA,True,True,True,False,False,False,False,eligible_for_shift_screen
480,5109,1J9V,True,True,True,False,False,False,False,eligible_for_shift_screen
481,5110,1J8Z,True,True,True,False,False,False,False,eligible_for_shift_screen
482,5111,1J8N,True,True,True,False,False,False,False,eligible_for_shift_screen
483,5112,1JLP,True,True,True,False,False,False,False,eligible_for_shift_screen
484,5113,1JLO,True,True,True,False,False,False,False,eligible_for_shift_screen
485,5114,1JJZ,True,True,True,False,False,False,False,eligible_for_shift_screen
486,5114,1K48,True,True,True,False,False,False,False,eligible_for_shift_screen
487,5115,1JI8,True,True,True,False,False,False,False,eligible_for_shift_screen
488,5116,1JI8,True,True,True,False,False,False,False,eligible_for_shift_screen
489,5117,2PJF,True,True,True,False,False,False,False,eligible_for_shift_screen
490,5120,1GK5,True,True,True,False,False,False,False,eligible_for_shift_screen
491,5122,1JWE,True,True,True,False,False,False,False,eligible_for_shift_screen
492,5129,1IQO,True,True,True,False,False,False,False,eligible_for_shift_screen
493,5129,1IQS,True,True,True,False,False,False,False,eligible_for_shift_screen
494,5130,1IY4,True,True,True,False,False,False,False,eligible_for_shift_screen
495,5131,1GM1,True,True,True,False,False,False,False,eligible_for_shift_screen
496,5134,1JS5,True,True,True,False,False,False,False,eligible_for_shift_screen
497,5134,1JS7,True,True,True,False,False,False,False,eligible_for_shift_screen
498,5135,1JRV,True,True,True,False,False,False,False,eligible_for_shift_screen
499,5135,1JRW,True,True,True,False,False,False,False,eligible_for_shift_screen
500,5136,1JDK,True,True,True,False,False,False,False,eligible_for_shift_screen
501,5137,1JD8,True,True,True,False,False,False,False,eligible_for_shift_screen
502,5138,1JCP,True,True,True,False,False,False,False,eligible_for_shift_screen
503,5139,1JC8,True,True,True,False,False,False,False,eligible_for_shift_screen
504,5140,1JAR,True,True,True,False,False,False,False,eligible_for_shift_screen
505,5141,1T4Y,True,True,True,False,False,False,False,eligible_for_shift_screen
506,5141,1T4Z,True,True,True,False,False,False,False,eligible_for_shift_screen
507,5142,1IY3,True,True,True,False,False,False,False,eligible_for_shift_screen
508,5145,1LG4,True,True,True,False,False,False,False,eligible_for_shift_screen
509,5147,1JJD,True,True,True,False,False,False,False,eligible_for_shift_screen
510,5148,1JQ4,True,True,True,False,False,False,False,eligible_for_shift_screen
511,5151,1FD6,True,True,True,False,False,False,False,eligible_for_shift_screen
512,5152,1FCL,True,True,True,False,False,False,False,eligible_for_shift_screen
513,5154,1D2B,True,True,True,False,False,False,False,eligible_for_shift_screen
514,5155,1JRU,True,True,True,False,False,False,False,eligible_for_shift_screen
515,5157,1J5B,True,True,True,False,False,False,False,eligible_for_shift_screen
516,5159,1XKE,True,True,True,False,False,False,False,eligible_for_shift_screen
517,5162,1MP1,True,True,True,False,False,False,False,eligible_for_shift_screen
518,5164,1JUU,True,True,True,False,False,False,False,eligible_for_shift_screen
519,5165,1JW3,True,True,True,False,False,False,False,eligible_for_shift_screen
520,5166,1JW2,True,True,True,False,False,False,False,eligible_for_shift_screen
521,5167,1JVE,True,True,True,False,False,False,False,eligible_for_shift_screen
522,5169,1JNJ,True,True,True,False,False,False,False,eligible_for_shift_screen
523,5170,1JU7,True,True,True,False,False,False,False,eligible_for_shift_screen
524,5170,1JWC,True,True,True,False,False,False,False,eligible_for_shift_screen
525,5171,1JV8,True,True,True,False,False,False,False,eligible_for_shift_screen
526,5171,1JV9,True,True,True,False,False,False,False,eligible_for_shift_screen
527,5172,1K3G,True,True,True,False,False,False,False,eligible_for_shift_screen
528,5172,1K3H,True,True,True,False,False,False,False,eligible_for_shift_screen
529,5173,1K36,True,True,True,False,False,False,False,eligible_for_shift_screen
530,5173,1K37,True,True,True,False,False,False,False,eligible_for_shift_screen
531,5174,1IRZ,True,True,True,False,False,False,False,eligible_for_shift_screen
532,5175,1K5O,True,True,True,False,False,False,False,eligible_for_shift_screen
533,5176,1HA9,True,True,True,False,False,False,False,eligible_for_shift_screen
534,5177,1TVJ,True,True,True,False,False,False,False,eligible_for_shift_screen
535,5178,1K85,True,True,True,False,False,False,False,eligible_for_shift_screen
536,5179,1K1Z,True,True,True,False,False,False,False,eligible_for_shift_screen
537,5180,1HBW,True,True,True,False,False,False,False,eligible_for_shift_screen
538,5181,1K42,True,True,True,False,False,False,False,eligible_for_shift_screen
539,5181,1K45,True,True,True,False,False,False,False,eligible_for_shift_screen
540,5183,1K09,True,True,True,False,False,False,False,eligible_for_shift_screen
541,5184,1J5J,True,True,True,False,False,False,False,eligible_for_shift_screen
542,5184,1LGL,True,True,True,False,False,False,False,eligible_for_shift_screen
543,5185,1KAT,True,True,True,False,False,False,False,eligible_for_shift_screen
544,5187,1V4R,True,True,True,False,False,False,False,eligible_for_shift_screen
545,5188,1IRR,True,True,True,False,False,False,False,eligible_for_shift_screen
546,5189,1NSH,True,True,True,False,False,False,False,eligible_for_shift_screen
547,5192,1K8V,True,True,True,False,False,False,False,eligible_for_shift_screen
548,5193,1JZC,True,True,True,False,False,False,False,eligible_for_shift_screen
549,5194,1K5W,True,True,True,False,False,False,False,eligible_for_shift_screen
550,5196,1JZP,True,True,True,False,False,False,False,eligible_for_shift_screen
551,5199,1KG1,True,True,True,False,False,False,False,eligible_for_shift_screen
552,5201,1I6Y,True,True,True,False,False,False,False,eligible_for_shift_screen
553,5202,2ILX,True,True,True,False,False,False,False,eligible_for_shift_screen
554,5203,1KBE,True,True,True,False,False,False,False,eligible_for_shift_screen
555,5203,1KBF,True,True,True,False,False,False,False,eligible_for_shift_screen
556,5204,1K9C,True,True,True,False,False,False,False,eligible_for_shift_screen
557,5205,1K91,True,True,True,False,False,False,False,eligible_for_shift_screen
558,5206,1UWO,True,True,True,False,False,False,False,eligible_for_shift_screen
559,5207,1KCY,True,True,True,False,False,False,False,eligible_for_shift_screen
560,5208,1BNP,True,True,True,False,False,False,False,eligible_for_shift_screen
561,5208,1BPD,True,True,True,False,False,False,False,eligible_for_shift_screen
562,5208,1BPE,True,True,True,False,False,False,False,eligible_for_shift_screen
563,5208,1BPX,True,True,True,False,False,False,False,eligible_for_shift_screen
564,5209,1BNP,True,True,True,False,False,False,False,eligible_for_shift_screen
565,5209,1BPD,True,True,True,False,False,False,False,eligible_for_shift_screen
566,5209,1BPE,True,True,True,False,False,False,False,eligible_for_shift_screen
567,5209,1BPX,True,True,True,False,False,False,False,eligible_for_shift_screen
568,5209,1XNT,True,True,True,False,False,False,False,eligible_for_shift_screen
569,5210,1K7B,True,True,True,False,False,False,False,eligible_for_shift_screen
570,5211,1KA7,True,True,True,False,False,False,False,eligible_for_shift_screen
571,5212,1KA6,True,True,True,False,False,False,False,eligible_for_shift_screen
572,5213,1K0V,True,True,True,False,False,False,False,eligible_for_shift_screen
573,5214,1D0W,True,True,True,False,False,False,False,eligible_for_shift_screen
574,5215,1D1E,True,True,True,False,False,False,False,eligible_for_shift_screen
575,5216,1D1F,True,True,True,False,False,False,False,eligible_for_shift_screen
576,5217,1KFT,True,True,True,False,False,False,False,eligible_for_shift_screen
