entry_id,entity_key,shift_list_key,n_residue_keys,n_residues_with_h,n_residues_with_n,n_strict_unambiguous_hn_pairs,n_conflicting_h_residue_keys,n_conflicting_n_residue_keys,n_conflicting_residue_keys,n_identical_duplicate_h_keys,n_multiple_h_alias_keys,n_identical_duplicate_n_keys,meets_minimum_40_pairs,strict_pair_fraction,is_entry_maximum_group,eligible_for_entity_chain_alignment,final_entity_selected,final_shift_list_selected,selection_deferred_until_structure_alignment
10329,1,1,75,75,75,75,0,0,0,0,0,0,True,1.0,True,True,False,False,True
10330,1,1,96,96,96,96,0,0,0,0,0,0,True,1.0,True,True,False,False,True
10331,1,1,99,99,99,99,0,0,0,0,0,0,True,1.0,True,True,False,False,True
10332,1,1,90,90,90,90,0,0,0,0,0,0,True,1.0,True,True,False,False,True
10333,1,1,100,100,99,99,0,0,0,0,0,0,True,0.99,True,True,False,False,True
10334,1,1,96,96,96,96,0,0,0,0,0,0,True,1.0,True,True,False,False,True
10335,1,1,92,92,92,92,0,0,0,0,0,0,True,1.0,True,True,False,False,True
10336,1,1,160,160,158,158,0,0,0,0,0,0,True,0.9875,True,True,False,False,True
10337,1,1,73,73,72,72,0,0,0,0,0,0,True,0.9863013698630136,True,True,False,False,True
11002,1,1,18,18,5,5,0,0,0,0,0,0,False,0.2777777777777778,True,False,False,False,False
11003,1,1,17,17,5,5,0,0,0,0,0,0,False,0.29411764705882354,True,False,False,False,False
11004,1,1,13,13,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
11006,1,1,34,34,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
11007,1,1,36,36,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
11007,2,1,2,2,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
11008,1,1,36,36,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
11008,2,1,2,2,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
11009,1,1,84,84,84,84,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11010,1,1,159,159,152,152,0,0,0,0,0,0,True,0.9559748427672956,True,True,False,False,True
11010,2,1,72,72,72,72,0,0,0,0,0,0,True,1.0,False,True,False,False,True
11011,1,1,137,137,137,137,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11012,1,1,205,205,203,203,0,0,0,0,0,0,True,0.9902439024390244,True,True,False,False,True
11016,1,1,20,20,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
11016,2,1,30,30,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
11017,1,1,83,83,83,83,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11018,1,1,59,59,59,59,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11019,1,1,54,54,54,54,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11020,1,1,56,56,56,56,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11022,1,1,75,75,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
11024,1,1,60,60,60,60,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11026,1,1,67,67,67,67,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11029,1,1,106,106,106,106,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11030,1,1,106,106,106,106,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11030,1,2,106,106,106,106,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11032,1,1,85,85,85,85,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11033,1,1,84,84,84,84,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11034,1,1,49,49,49,49,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11038,1,1,112,112,110,110,0,0,0,0,0,0,True,0.9821428571428571,True,True,False,False,True
11040,1,1,54,54,54,54,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11040,2,1,2,2,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
11041,1,1,168,168,168,168,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11042,1,1,83,83,83,83,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11043,1,1,67,67,67,67,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11044,1,1,42,42,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
11049,1,1,33,33,33,33,0,0,0,0,0,0,False,1.0,True,False,False,False,False
11050,1,1,33,33,33,33,0,0,0,0,0,0,False,1.0,True,False,False,False,False
11054,1,1,27,27,27,27,0,0,0,0,0,0,False,1.0,True,False,False,False,False
11060,1,1,106,106,106,106,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11061,1,1,177,177,162,162,0,0,0,0,0,0,True,0.9152542372881356,True,True,False,False,True
11062,1,1,153,153,153,153,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11064,1,1,57,0,57,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
11065,1,1,101,101,101,101,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11072,1,1,28,28,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
11073,1,1,215,215,215,215,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11076,1,1,122,122,122,122,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11077,1,1,94,94,94,94,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11078,1,1,125,125,124,124,0,0,0,0,0,0,True,0.992,True,True,False,False,True
11080,1,1,87,87,87,87,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11081,1,1,57,56,57,56,0,0,0,0,0,0,True,0.9824561403508771,True,True,False,False,True
11082,1,1,57,57,57,57,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11082,2,1,17,16,17,16,0,0,0,0,0,0,False,0.9411764705882353,False,False,False,False,False
11083,1,1,154,154,154,154,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11084,1,1,130,130,130,130,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11085,1,1,102,102,101,101,0,0,0,0,0,0,True,0.9901960784313726,True,True,False,False,True
11086,1,1,144,144,140,140,0,0,0,0,0,0,True,0.9722222222222222,True,True,False,False,True
11087,1,1,122,122,120,120,0,0,0,0,0,0,True,0.9836065573770492,True,True,False,False,True
11088,1,1,100,100,99,99,0,0,0,0,0,0,True,0.99,True,True,False,False,True
11089,1,1,102,102,100,100,0,0,0,0,0,0,True,0.9803921568627451,True,True,False,False,True
11090,1,1,110,110,109,109,0,0,0,0,0,0,True,0.990909090909091,True,True,False,False,True
11091,1,1,98,98,98,98,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11092,1,1,84,84,83,83,0,0,0,0,0,0,True,0.9880952380952381,True,True,False,False,True
11093,1,1,44,44,41,41,0,0,0,0,0,0,True,0.9318181818181818,True,True,False,False,True
11094,1,1,127,127,126,126,0,0,0,0,0,0,True,0.9921259842519685,True,True,False,False,True
11094,2,1,16,16,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
11095,1,1,126,126,126,126,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11096,1,1,91,91,90,90,0,0,0,0,0,0,True,0.989010989010989,True,True,False,False,True
11097,1,1,102,102,101,101,0,0,0,0,0,0,True,0.9901960784313726,True,True,False,False,True
11098,1,1,99,99,99,99,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11099,1,1,96,96,96,96,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11100,1,1,115,115,114,114,0,0,0,0,0,0,True,0.991304347826087,True,True,False,False,True
11101,1,1,125,125,124,124,0,0,0,0,0,0,True,0.992,True,True,False,False,True
11102,1,1,121,121,119,119,0,0,0,0,0,0,True,0.9834710743801653,True,True,False,False,True
11103,1,1,91,91,89,89,0,0,0,0,0,0,True,0.978021978021978,True,True,False,False,True
11104,1,1,103,103,102,102,0,0,0,0,0,0,True,0.9902912621359223,True,True,False,False,True
11105,1,1,122,122,121,121,0,0,0,0,0,0,True,0.9918032786885246,True,True,False,False,True
11106,1,1,114,114,113,113,0,0,0,0,0,0,True,0.9912280701754386,True,True,False,False,True
11107,1,1,109,109,108,108,0,0,0,0,0,0,True,0.9908256880733946,True,True,False,False,True
11108,1,1,117,117,117,117,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11109,1,1,115,115,114,114,0,0,0,0,0,0,True,0.991304347826087,True,True,False,False,True
11110,1,1,88,88,85,85,0,0,0,0,0,0,True,0.9659090909090909,True,True,False,False,True
11111,1,1,99,99,99,99,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11112,1,1,103,103,103,103,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11113,1,1,114,114,112,112,0,0,0,0,0,0,True,0.9824561403508771,True,True,False,False,True
11114,1,1,107,107,99,99,0,0,0,0,0,0,True,0.9252336448598131,True,True,False,False,True
11115,1,1,59,59,59,59,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11115,2,1,9,9,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
11116,1,1,114,114,113,113,0,0,0,0,0,0,True,0.9912280701754386,True,True,False,False,True
11117,1,1,84,84,82,82,0,0,0,0,0,0,True,0.9761904761904762,True,True,False,False,True
11118,1,1,95,95,90,90,0,0,0,0,0,0,True,0.9473684210526315,True,True,False,False,True
11119,1,1,103,103,103,103,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11120,1,1,116,116,115,115,0,0,0,0,0,0,True,0.9913793103448276,True,True,False,False,True
11121,1,1,97,97,97,97,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11122,1,1,130,130,129,129,0,0,0,0,0,0,True,0.9923076923076923,True,True,False,False,True
11123,1,1,67,67,67,67,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11124,1,1,120,120,119,119,0,0,0,0,0,0,True,0.9916666666666667,True,True,False,False,True
11125,1,1,85,85,85,85,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11126,1,1,108,108,108,108,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11127,1,1,98,98,98,98,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11128,1,1,101,101,101,101,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11129,1,1,106,106,106,106,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11130,1,1,81,81,81,81,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11131,1,1,68,68,68,68,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11132,1,1,74,74,73,73,0,0,0,0,0,0,True,0.9864864864864865,True,True,False,False,True
11133,1,1,109,109,107,107,0,0,0,0,0,0,True,0.981651376146789,True,True,False,False,True
11134,1,1,67,67,67,67,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11135,1,1,78,78,78,78,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11136,1,1,89,89,89,89,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11137,1,1,81,81,81,81,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11138,1,1,84,84,84,84,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11139,1,1,81,81,81,81,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11140,1,1,88,88,88,88,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11141,1,1,123,123,123,123,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11142,1,1,108,108,108,108,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11143,1,1,106,106,106,106,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11144,1,1,84,84,84,84,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11145,1,1,100,100,100,100,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11146,1,1,139,139,139,139,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11147,1,1,155,155,155,155,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11148,1,1,104,104,104,104,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11150,1,1,40,40,40,40,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11151,1,1,68,68,63,63,0,0,0,0,0,0,True,0.9264705882352942,True,True,False,False,True
11152,1,1,98,98,98,98,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11153,1,1,62,62,60,60,0,0,0,0,0,0,True,0.967741935483871,True,True,False,False,True
11154,1,1,56,56,56,56,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11155,1,1,64,64,64,64,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11156,1,1,68,68,66,66,0,0,0,0,0,0,True,0.9705882352941176,True,True,False,False,True
11157,1,1,36,36,35,35,0,0,0,0,0,0,False,0.9722222222222222,True,False,False,False,False
11158,1,1,65,65,65,65,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11159,1,1,61,61,60,60,0,0,0,0,0,0,True,0.9836065573770492,True,True,False,False,True
11160,1,1,77,77,77,77,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11161,1,1,72,72,72,72,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11162,1,1,68,68,66,66,0,0,0,0,0,0,True,0.9705882352941176,True,True,False,False,True
11163,1,1,73,73,65,65,0,0,0,0,0,0,True,0.8904109589041096,True,True,False,False,True
11164,1,1,57,57,57,57,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11165,1,1,32,32,32,32,0,0,0,0,0,0,False,1.0,True,False,False,False,False
11166,1,1,31,31,31,31,0,0,0,0,0,0,False,1.0,True,False,False,False,False
11167,1,1,28,28,28,28,0,0,0,0,0,0,False,1.0,True,False,False,False,False
11168,1,1,25,25,25,25,0,0,0,0,0,0,False,1.0,True,False,False,False,False
11169,1,1,29,29,29,29,0,0,0,0,0,0,False,1.0,True,False,False,False,False
11170,1,1,32,32,32,32,0,0,0,0,0,0,False,1.0,True,False,False,False,False
11171,1,1,28,28,28,28,0,0,0,0,0,0,False,1.0,True,False,False,False,False
11173,1,1,53,53,52,52,0,0,0,0,0,0,True,0.9811320754716981,True,True,False,False,True
11175,1,1,167,167,167,167,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11178,1,1,58,58,57,57,0,0,0,0,0,0,True,0.9827586206896551,True,True,False,False,True
11179,1,1,63,63,63,63,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11180,1,1,89,89,88,88,0,0,0,0,0,0,True,0.9887640449438202,True,True,False,False,True
11181,1,1,102,102,96,96,0,0,0,0,0,0,True,0.9411764705882353,True,True,False,False,True
11182,1,1,110,110,106,106,0,0,0,0,0,0,True,0.9636363636363636,True,True,False,False,True
11183,1,1,103,103,101,101,0,0,0,0,0,0,True,0.9805825242718447,True,True,False,False,True
11184,1,1,79,79,79,79,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11185,1,1,63,63,63,63,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11186,1,1,95,95,92,92,0,0,0,0,0,0,True,0.968421052631579,True,True,False,False,True
11187,1,1,108,108,105,105,0,0,0,0,0,0,True,0.9722222222222222,True,True,False,False,True
11188,1,1,110,110,105,105,0,0,0,0,0,0,True,0.9545454545454546,True,True,False,False,True
11189,1,1,96,96,94,94,0,0,0,0,0,0,True,0.9791666666666666,True,True,False,False,True
11190,1,1,115,115,111,111,0,0,0,0,0,0,True,0.9652173913043478,True,True,False,False,True
11191,1,1,100,100,95,95,0,0,0,0,0,0,True,0.95,True,True,False,False,True
11192,1,1,96,96,95,95,0,0,0,0,0,0,True,0.9895833333333334,True,True,False,False,True
11193,1,1,61,61,60,60,0,0,0,0,0,0,True,0.9836065573770492,True,True,False,False,True
11194,1,1,60,60,60,60,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11195,1,1,80,80,75,75,0,0,0,0,0,0,True,0.9375,True,True,False,False,True
11196,1,1,66,66,64,64,0,0,0,0,0,0,True,0.9696969696969697,True,True,False,False,True
11197,1,1,101,101,97,97,0,0,0,0,0,0,True,0.9603960396039604,True,True,False,False,True
11198,1,1,106,106,105,105,0,0,0,0,0,0,True,0.9905660377358491,True,True,False,False,True
11199,1,1,96,96,96,96,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11200,1,1,107,107,107,107,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11201,1,1,119,119,119,119,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11202,1,1,101,101,101,101,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11203,1,1,114,114,113,113,0,0,0,0,0,0,True,0.9912280701754386,True,True,False,False,True
11204,1,1,102,102,100,100,0,0,0,0,0,0,True,0.9803921568627451,True,True,False,False,True
11205,1,1,62,62,62,62,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11206,1,1,95,95,95,95,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11207,1,1,98,98,98,98,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11208,1,1,98,98,95,95,0,0,0,0,0,0,True,0.9693877551020408,True,True,False,False,True
11209,1,1,68,68,64,64,0,0,0,0,0,0,True,0.9411764705882353,True,True,False,False,True
11210,1,1,89,89,87,87,0,0,0,0,0,0,True,0.9775280898876404,True,True,False,False,True
11211,1,1,93,93,92,92,0,0,0,0,0,0,True,0.989247311827957,True,True,False,False,True
11212,1,1,116,116,106,106,0,0,0,0,0,0,True,0.9137931034482759,True,True,False,False,True
11213,1,1,69,69,68,68,0,0,0,0,0,0,True,0.9855072463768116,True,True,False,False,True
11214,1,1,70,70,70,70,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11215,1,1,103,103,98,98,0,0,0,0,0,0,True,0.9514563106796117,True,True,False,False,True
11216,1,1,92,92,91,91,0,0,0,0,0,0,True,0.9891304347826086,True,True,False,False,True
11217,1,1,58,58,58,58,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11218,1,1,81,81,81,81,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11219,1,1,59,59,57,57,0,0,0,0,0,0,True,0.9661016949152542,True,True,False,False,True
11220,1,1,64,64,64,64,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11221,1,1,101,101,100,100,0,0,0,0,0,0,True,0.9900990099009901,True,True,False,False,True
11222,1,1,66,66,66,66,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11223,1,1,88,88,86,86,0,0,0,0,0,0,True,0.9772727272727273,True,True,False,False,True
11224,1,1,60,60,57,57,0,0,0,0,0,0,True,0.95,True,True,False,False,True
11225,1,1,64,64,63,63,0,0,0,0,0,0,True,0.984375,True,True,False,False,True
11226,1,1,81,81,81,81,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11227,1,1,89,89,86,86,0,0,0,0,0,0,True,0.9662921348314607,True,True,False,False,True
11228,1,1,73,73,73,73,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11229,1,1,92,92,91,91,0,0,0,0,0,0,True,0.9891304347826086,True,True,False,False,True
11230,1,1,86,86,85,85,0,0,0,0,0,0,True,0.9883720930232558,True,True,False,False,True
11231,1,1,91,91,86,86,0,0,0,0,0,0,True,0.945054945054945,True,True,False,False,True
11232,1,1,96,96,95,95,0,0,0,0,0,0,True,0.9895833333333334,True,True,False,False,True
11233,1,1,69,69,69,69,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11234,1,1,63,63,56,56,0,0,0,0,0,0,True,0.8888888888888888,True,True,False,False,True
11235,1,1,103,103,102,102,0,0,0,0,0,0,True,0.9902912621359223,True,True,False,False,True
11236,1,1,88,88,86,86,0,0,0,0,0,0,True,0.9772727272727273,True,True,False,False,True
11237,1,1,102,102,101,101,0,0,0,0,0,0,True,0.9901960784313726,True,True,False,False,True
11238,1,1,32,32,31,31,0,0,0,0,0,0,False,0.96875,True,False,False,False,False
11239,1,1,34,34,34,34,0,0,0,0,0,0,False,1.0,True,False,False,False,False
11240,1,1,58,58,56,56,0,0,0,0,0,0,True,0.9655172413793104,True,True,False,False,True
11242,1,1,56,56,55,55,0,0,0,0,0,0,True,0.9821428571428571,True,True,False,False,True
11244,1,1,53,53,53,53,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11245,1,1,89,89,88,88,0,0,0,0,0,0,True,0.9887640449438202,True,True,False,False,True
11246,1,1,109,109,109,109,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11247,1,1,129,129,126,126,0,0,0,0,0,0,True,0.9767441860465116,True,True,False,False,True
11248,1,1,103,103,101,101,0,0,0,0,0,0,True,0.9805825242718447,True,True,False,False,True
11250,1,1,70,70,70,70,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11251,1,1,125,125,124,124,0,0,0,0,0,0,True,0.992,True,True,False,False,True
11252,1,1,88,88,88,88,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11253,1,1,86,86,85,85,0,0,0,0,0,0,True,0.9883720930232558,True,True,False,False,True
11254,1,1,90,90,90,90,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11255,1,1,109,109,105,105,0,0,0,0,0,0,True,0.963302752293578,True,True,False,False,True
11256,1,1,87,87,87,87,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11257,1,1,97,97,89,89,0,0,0,0,0,0,True,0.9175257731958762,True,True,False,False,True
11258,1,1,95,95,95,95,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11259,1,1,47,47,47,47,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11260,1,1,52,52,52,52,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11261,1,1,88,88,88,88,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11262,1,1,77,77,77,77,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11263,1,1,74,74,74,74,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11264,1,1,93,93,93,93,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11265,1,1,75,75,69,69,0,0,0,0,0,0,True,0.92,True,True,False,False,True
11266,1,1,76,76,76,76,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11267,1,1,83,83,83,83,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11268,1,1,91,91,91,91,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11269,1,1,64,64,64,64,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11270,1,1,97,97,97,97,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11271,1,1,45,45,45,45,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11272,1,1,76,76,76,76,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11273,1,1,50,50,49,49,0,0,0,0,0,0,True,0.98,True,True,False,False,True
11274,1,1,55,55,55,55,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11275,1,1,84,84,84,84,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11276,1,1,56,56,56,56,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11277,1,1,103,103,103,103,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11278,1,1,62,62,61,61,0,0,0,0,0,0,True,0.9838709677419355,True,True,False,False,True
11279,1,1,71,71,71,71,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11280,1,1,76,76,76,76,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11281,1,1,90,90,90,90,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11282,1,1,51,51,51,51,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11283,1,1,83,83,83,83,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11284,1,1,53,53,53,53,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11285,1,1,80,80,79,79,0,0,0,0,0,0,True,0.9875,True,True,False,False,True
11286,1,1,88,88,88,88,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11287,1,1,59,59,58,58,0,0,0,0,0,0,True,0.9830508474576272,True,True,False,False,True
11288,1,1,100,100,100,100,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11289,1,1,67,67,67,67,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11290,1,1,87,87,87,87,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11291,1,1,90,90,90,90,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11292,1,1,94,94,94,94,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11293,1,1,61,61,61,61,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11294,1,1,131,131,131,131,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11295,1,1,132,132,132,132,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11296,1,1,112,112,111,111,0,0,0,0,0,0,True,0.9910714285714286,True,True,False,False,True
11297,1,1,54,54,54,54,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11298,1,1,49,49,49,49,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11299,1,1,56,56,56,56,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11300,1,1,57,57,56,56,0,0,0,0,0,0,True,0.9824561403508771,True,True,False,False,True
11301,1,1,50,50,50,50,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11302,1,1,73,73,73,73,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11303,1,1,118,118,117,117,0,0,0,0,0,0,True,0.9915254237288136,True,True,False,False,True
11304,1,1,102,102,102,102,0,0,0,0,0,0,True,1.0,True,True,False,False,True
11305,1,1,61,61,61,61,0,0,0,0,0,0,True,1.0,True,True,False,False,True
