request_rank,bmrb_id,n_candidate_pdb_ids,candidate_pdb_ids,n_entity_shift_list_groups,n_entities,n_shift_list_keys,maximum_strict_hn_pairs,total_strict_hn_pairs_across_groups,n_groups_meeting_minimum_40,total_conflicting_residue_keys,total_multiple_h_alias_keys,n_groups_tied_for_maximum,has_group_meeting_minimum_40,multiple_groups_meeting_minimum_40,unique_best_group,maximum_pair_count_bin,has_any_retained_h_or_n,shift_screen_eligible,shift_screen_status,final_entity_selected,final_shift_list_selected,requires_entity_chain_alignment,reference_correction_applied,hierarchical_b_j_used
1174,6728,1,2A9H,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
1175,6729,1,2E2F,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1176,6730,1,2AAV,1,1,1,88,88,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1177,6731,1,2BW2,1,1,1,127,127,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1178,6737,1,2A2B,1,1,1,27,27,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1179,6738,1,2A4H,1,1,1,109,109,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
118,4628,1,1G9E,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1180,6739,1,2A2P,1,1,1,107,107,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1181,6740,1,2A05,1,1,1,52,52,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
1182,6741,2,2DWF;2JOU,2,1,2,0,0,0,0,0,2,False,False,False,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1183,6742,1,2AGA,1,1,1,175,175,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
1184,6743,2,2ADL;2ADN,1,1,1,55,55,1,10,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
1185,6746,1,2AKK,1,1,1,72,72,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1186,6748,1,2AFF,2,2,1,108,148,2,0,0,1,True,True,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1187,6749,1,2CZY,2,2,1,74,74,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1188,6750,1,2AGH,1,1,1,23,23,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1189,6751,2,2AFD;2AFE,1,1,1,80,80,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
119,4630,1,1DQB,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
1190,6752,1,1Z87,1,1,1,230,230,1,0,0,1,True,False,True,200-299,True,True,eligible_for_structure_screen,False,False,True,False,False
1191,6753,1,2ADZ,1,1,1,152,152,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
1192,6755,1,2ABY,1,1,1,109,109,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1193,6757,4,2AJJ;2AJM;2AJN;2AJO,2,1,2,0,0,0,0,0,2,False,False,False,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1194,6759,1,2H3K,1,1,1,122,122,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1195,6760,1,2NPU,1,1,1,113,113,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1196,6761,1,2AL3,1,1,1,83,83,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1197,6762,1,1Z4H,2,1,2,62,124,2,0,0,2,True,True,False,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1198,6763,1,2HST,1,1,1,122,122,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1199,6766,1,2AKL,1,1,1,109,109,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
12,4190,1,1BIG,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
120,4631,1,1DU1,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
1200,6769,1,2LKI,1,1,1,77,77,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1201,6771,1,2A63,1,1,1,63,63,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1202,6774,1,2AP7,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1203,6775,1,2AP8,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1204,6776,1,2BZT,1,1,1,63,63,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1205,6779,1,1ZDX,1,1,1,92,92,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1206,6780,1,2OUT,1,1,1,120,120,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1207,6781,2,2AQE;2AQF,1,1,1,83,83,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1208,6786,1,2IEM,1,1,1,172,172,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
1209,6790,2,2FVA;2FVF,1,1,1,76,76,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
121,4633,1,1FUW,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1210,6794,1,2C34,2,2,1,100,106,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1211,6797,1,2PXG,1,1,1,111,111,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1212,6800,1,2GG1,1,1,1,93,93,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1213,6801,1,2AWT,1,1,1,85,85,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1214,6803,2,2D1U;2K1X,1,1,1,92,92,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1215,6804,2,2B88;2K1W,1,1,1,53,53,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
1216,6805,1,2B89,1,1,1,53,53,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
1217,6806,1,2B87,2,2,1,54,107,2,0,0,1,True,True,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
1218,6809,2,2FFK;2FIN,1,1,1,195,195,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
1219,6810,1,2AYX,1,1,1,230,230,1,0,0,1,True,False,True,200-299,True,True,eligible_for_structure_screen,False,False,True,False,False
122,4634,1,1FYJ,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
1220,6811,1,2AJ0,1,1,1,67,67,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1221,6812,1,2FQH,1,1,1,107,107,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1222,6814,1,2AU4,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
1223,6815,1,2ATG,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1224,6816,1,2AHQ,1,1,1,63,63,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1225,6817,1,2AK0,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1226,6818,1,2AJW,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1227,6820,1,2AMI,1,1,1,90,90,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1228,6821,1,2AF2,1,1,1,147,147,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1229,6822,1,2L7H,1,1,1,49,49,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
123,4635,3,1G1E;1S5Q;1S5R,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
1230,6826,1,2FY9,1,1,1,50,50,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
1231,6829,1,2CZN,1,1,1,95,95,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1232,6835,1,2AMN,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1233,6841,1,2B1U,1,1,1,64,64,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1234,6843,1,2B1W,1,1,1,91,91,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1235,6844,1,2AYM,1,1,1,76,76,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1236,6845,1,2AQC,1,1,1,57,57,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
1237,6846,1,2AQA,1,1,1,52,52,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
1238,6849,1,2B68,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1239,6850,1,2B7E,1,1,1,56,56,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
124,4638,1,1FA3,1,1,1,90,90,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1240,6856,1,2AIZ,1,1,1,5,5,0,0,0,1,False,False,True,1-9,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1241,6858,1,2AIZ,1,1,1,5,5,0,0,0,1,False,False,True,1-9,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1242,6860,1,2GW6,1,1,1,116,116,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1243,6863,1,2BAI,1,1,1,27,27,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1244,6865,1,2BBX,1,1,1,44,44,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
1245,6867,1,2ARI,1,1,1,38,38,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1246,6868,1,2ASY,1,1,1,96,96,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1247,6869,1,2AYA,1,1,1,119,119,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1248,6872,1,2B38,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1249,6874,1,2C52,2,2,2,54,104,2,0,0,1,True,True,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
125,4639,1,1FEX,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1250,6876,1,2FO8,1,1,1,102,102,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1251,6882,1,2ERS,1,1,1,60,60,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1252,6884,1,2FHM,1,1,1,86,86,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1253,6885,1,2CKN,1,1,1,96,96,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1254,6888,2,2G0K;2G0L,1,1,1,106,106,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1255,6891,1,2EW4,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1256,6892,1,2ESY,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1257,6893,1,2BAF,1,1,1,118,118,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1258,6894,1,2B3A,1,1,1,84,84,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1259,6895,1,2ERR,1,1,1,77,77,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
126,4640,1,1FJN,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1260,6896,1,2BC8,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1261,6897,1,2BC7,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1262,6898,2,2BBL;2BBP,2,1,2,0,0,0,0,0,2,False,False,False,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1263,6907,1,2F3V,1,1,1,90,90,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1264,6908,1,2F3W,1,1,1,96,96,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1265,6910,1,2FE0,1,1,1,124,124,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1266,6912,1,2I9H,1,1,1,94,94,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1267,6914,1,2ARF,1,1,1,155,155,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
1268,6915,1,2LA1,1,1,1,54,54,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
1269,6916,2,2EWL;2F8B,1,1,1,50,50,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
127,4642,1,1FQQ,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1270,6919,1,2CH0,1,1,1,89,89,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1271,6920,1,2FFW,1,1,1,70,70,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1272,6921,1,2I96,1,1,1,96,96,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1273,6922,1,2FE9,1,1,1,79,79,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1274,6923,1,2MF9,1,1,1,129,129,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1275,6924,1,2AXK,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1276,6925,1,2C06,1,1,1,102,102,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1277,6926,1,2FFT,1,1,1,81,81,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1278,6927,1,2G5M,1,1,1,106,106,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1279,6929,1,2FGX,1,1,1,72,72,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
128,4643,1,1FRY,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1280,6931,1,2FLJ,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
1281,6933,1,2FN5,1,1,1,90,90,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1282,6934,1,2FEK,1,1,1,140,140,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1283,6938,1,2V1N,1,1,1,105,105,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1284,6943,1,2JNT,1,1,1,104,104,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1285,6945,1,2FS1,1,1,1,54,54,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
1286,6946,1,2LKC,1,1,1,132,132,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1287,6951,1,2FQC,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1288,6952,1,2FQA,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1289,6953,1,2FJ3,1,1,1,132,132,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
129,4644,1,1FV5,1,1,1,30,30,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1290,6954,1,2DCI,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1291,6955,1,2F09,1,1,1,77,77,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1292,6956,1,2B6G,1,1,1,75,75,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1293,6957,1,2FI2,1,1,1,82,82,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1294,6960,1,2D82,1,1,1,107,107,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1295,6962,1,2FVE,1,1,1,81,81,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1296,6963,2,2DDI;2DDJ,1,1,1,0,0,0,56,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1297,6964,1,2FVT,1,1,1,119,119,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1298,6965,1,2FWL,1,1,1,110,110,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1299,6969,1,2FXP,1,1,1,50,50,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
13,4191,1,2BMT,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
130,4645,1,1FWO,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
1300,6971,1,2DJK,1,1,1,119,119,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1301,6972,1,2DJJ,1,1,1,108,108,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1302,6975,1,2F8U,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
1303,6976,1,2FJ6,1,1,1,73,73,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1304,6979,2,2DD2;2DD3,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
1305,6980,1,2G2B,1,1,1,138,138,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1306,6981,1,2G0U,1,1,1,74,74,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
1307,6982,1,2G1E,1,1,1,85,85,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
1308,6986,1,2GJY,1,1,1,125,125,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
1309,6988,1,2DEN,1,1,1,101,101,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
131,4646,1,1FYI,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
